pwsid,pws_name,county,state,recipient_name,total_srf_funding_10y,project_count_10y,most_recent_project_year,years_since_last_funding,funding_gap_flag,funding_match_confidence,funding_notes
OH2803512,WHITETAIL RUN HOMEOWNERS,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2803612,AQUA OHIO - AUBURN LAKES PWS,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2803712,SCRANTON WOODS,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2803812,METZENBAUM RESIDENCE,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2803903,GEAUGA COUNTY-CLOVERDALE,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2804003,GEAUGA COUNTY-BAINBRIDGE,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2804112,LAUREL SPRINGS WATER CO.,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2804212,CHARDON WOODS OF JOURNEY,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2830012,"MGR,AUBURN SPRINGS CLUB,INC",Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2830019,AUBURN SPRINGS GOLF CLUB,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2830112,BERKSHIRE HILLS COUNTRY CLUB,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2830212,BICRON CORPORATION,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2830312,BLAZIN BILLS RESTAURANT,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2830412,HEXPOL COMPOUNDING - BURTON PWS,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2830512,CAMP ANISFIELD,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2830612,CAMP BURTON-BATH HOUSE,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2830712,CAMP BURTON,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2830812,PAPA JOES FAMILY CAMPGRO,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2830912,CAMP WISE,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2831012,CENTERVILLE MILLS PARK PWS,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2831112,CHAGRIN V.ATHL. CLUB-NEW,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2831212,CHARDON SPRINGS RESTAURANT,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2831312,"CHESTER MEATS,INC",Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2831412,"PRINCIPAL,CHESTER ELEM.SCHOOL",Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2831512,EMPRESS COURT,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2831612,BAINBRIDGE BOWLING,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2831712,CONVENIENT FOOD MART 393,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2831812,DAIRY KING,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2831912,DAIRY QUEEN & BRAZIER,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2832012,DEEP SPRINGS CLUBHOUSE PWS,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2832112,DEEP SPRINGS FOUNTAIN,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2832212,FAIRMOUNT CENTER FOR THE ARTS,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2832312,FOWLERS INN,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2832412,FOX RUN SCHOOL,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2832512,GARDINER CENTER,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2832612,GATTOZZI AND SON FUNERAL,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2832712,HORIZONS CHRISTIAN ASSEMBLY,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2832812,"MGR,GEAUGA COMMUNITY HOSPITAL",Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2832912,GEAUGA MARKET HOUSE,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2833012,GRANDVIEW GOLF CLUB,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2833112,GRANDVIEW GOLF COURSE TEE 14,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2833212,GRANDVIEW GOLF COURSE TEE 5,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2833312,GUIDOS PIZZA/PLAZA PWS,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2833412,GURNEY ELEMENTARY SCHOOL,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2833512,"PRINCIPAL,HAMBDEN ELEM SCHOOL",Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2833612,HAWKEN SCHOOL PWS,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2833712,HIDDEN VALLEY GOLF CLUB,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2833812,HIDDEN VALLEY GOLF COURS,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2833912,HOUSE OF NAGY,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2834012,IT'S ONLY NATURAL,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2834112,"JOHN ANTHONY OF NOVELTY, INC. PWS",Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2834212,"JUNCTION AUTO SALES, INC",Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2834312,"KARL METZ DEVELOPER,INC,MGR.",Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2834412,KENT STATE UNIV GEAUGA CAMPUS,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2834512,14863 CHILLICOTHE RD LLC,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2834612,CIRCLE K 5685,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2834712,LEDGEMONT HIGH SCHOOL,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2834812,LEGEND LAKE GOLF CLUB INC,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2834912,LFE INSTRUMENTS,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2835012,STOCKERS BY ANNE,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2835112,MAPLE GROVE SCHOOL,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2835212,MAPLE NURSING HOME,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2835312,"MIDDLEFIELD HARDWARE, INC.",Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2835412,"ROTHENBUHLER CHEESEMAKERS, INC.",Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2835512,PAPILLION ENRICHMENT CENTER II PWS,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2835612,"PRIN,MONTVILLE ELEM SCHOOL",Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2835712,NASH ROAD PAROCHIAL SCHO,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2835812,NASHS RESTAURANT,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2835912,NAUVOO COUNTRY SCHOOL,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2836012,NEWBURY INDUSTRIES,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2836112,"PRES,NEWCOMBE RD AMISH SCHOOL",Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2836212,ORCHARD HILLS CENTER PWS,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2836312,ORCHARD HILLS GOLF TEE 5 PWS,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2836412,ORCHARD HILLS GOLF TEE 14 PWS,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2836512,ALL AROUND CHILDREN DAYCARE,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2836612,PARKMAN PAROCHIAL SCHOOL,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2836712,PLEASANT HILLS REALTY,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2836812,PLEASANT VALLEY AMISH SCHOOL,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2836912,UNIVERSAL POLYMER-PLANT2,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2837012,UNIVERSAL POLYMER-PLANT1,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2837112,HANUS BUILDING,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2837212,R KNOWLES DEVELOPMENT CO,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2837312,RIVER WALK/IRON HORSE SALOON,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2837412,LINDSEY ELEMENTARY SCHOOL,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH2837512,RUSSELL ELEMENTARY SCHOOL PWS,Geauga,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
